,project_id,id,title,doi,handle,url,published_date,thumb,defined_type,defined_type_name,group_id,url_private_api,url_public_api,url_private_html,url_public_html,timeline,resource_title,resource_doi
45,94295.0,16924351,Community-Academic Perspectives in Partnership Development: Lessons from Rural Senegal,10.25417/uic.16924351.v1,,https://api.figshare.com/v2/articles/16924351,2021-11-03T21:37:16Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/31316251/thumb.png,18,report,33214,https://api.figshare.com/v2/account/articles/16924351,https://api.figshare.com/v2/articles/16924351,https://figshare.com/account/articles/16924351,https://indigo.uic.edu/articles/report/Community-Academic_Perspectives_in_Partnership_Development_Lessons_from_Rural_Senegal/16924351,"{'posted': '2021-11-03T21:37:16', 'firstOnline': '2021-11-03T21:37:16'}",,
46,,16416801,When home does not offer shelter: partner violence in the time of pandemics,10.25417/uic.16416801.v1,,https://api.figshare.com/v2/articles/16416801,2021-10-07T20:48:35Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/30419943/thumb.png,18,report,24567,https://api.figshare.com/v2/account/articles/16416801,https://api.figshare.com/v2/articles/16416801,https://figshare.com/account/articles/16416801,https://indigo.uic.edu/articles/report/When_home_does_not_offer_shelter_partner_violence_in_the_time_of_pandemics/16416801,"{'posted': '2021-10-07T20:48:35', 'firstOnline': '2021-10-07T20:48:35'}",,
47,,13157720,Anti Racist Community Engagement Principles,10.25417/uic.13157720.v1,,https://api.figshare.com/v2/articles/13157720,2020-12-03T16:19:21Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/25674770/thumb.png,18,report,24567,https://api.figshare.com/v2/account/articles/13157720,https://api.figshare.com/v2/articles/13157720,https://figshare.com/account/articles/13157720,https://indigo.uic.edu/articles/report/Anti_Racist_Community_Engagement_Principles/13157720,"{'posted': '2020-12-03T16:19:21', 'firstOnline': '2020-12-03T16:19:21'}",,
48,94295.0,13653149,Preparing for a return to the classroom: The current status of school vaccination laws as states anticipate a COVID-19 vaccine rollout for children,10.25417/uic.13653149.v1,,https://api.figshare.com/v2/articles/13653149,2021-02-01T20:05:24Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/26261221/thumb.png,18,report,33214,https://api.figshare.com/v2/account/articles/13653149,https://api.figshare.com/v2/articles/13653149,https://figshare.com/account/articles/13653149,https://indigo.uic.edu/articles/report/Preparing_for_a_return_to_the_classroom_The_current_status_of_school_vaccination_laws_as_states_anticipate_a_COVID-19_vaccine_rollout_for_children/13653149,"{'posted': '2021-02-01T20:05:24', 'firstOnline': '2021-02-01T20:05:24'}",,
49,,13647926,Writing Themselves In 4: The health and wellbeing of LGBTQA+ young people in Australia. Australian Capital Territory summary report,10.26181/601100156e419,,https://api.figshare.com/v2/articles/13647926,2021-05-26T00:04:54Z,https://s3-eu-west-1.amazonaws.com/ppreviews-latrobe-3848329482398942/28166091/thumb.png,18,report,21314,https://api.figshare.com/v2/account/articles/13647926,https://api.figshare.com/v2/articles/13647926,https://figshare.com/account/articles/13647926,https://opal.latrobe.edu.au/articles/report/Writing_Themselves_In_4_The_health_and_wellbeing_of_LGBTQA_young_people_in_Australia_Australian_Capital_Territory_summary_report/13647926,"{'posted': '2021-05-26T00:04:54', 'firstOnline': '2021-04-20T01:08:29'}",,
50,,19686468,"Advancing Racial Equity at SPH, A Panel Summary Report.pdf",10.25417/uic.19686468.v2,,https://api.figshare.com/v2/articles/19686468,2022-06-22T21:38:26Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/35980106/thumb.png,18,report,24567,https://api.figshare.com/v2/account/articles/19686468,https://api.figshare.com/v2/articles/19686468,https://figshare.com/account/articles/19686468,https://indigo.uic.edu/articles/report/Advancing_Racial_Equity_at_SPH_A_Panel_Summary_Report_pdf/19686468,"{'posted': '2022-06-22T21:38:26', 'firstOnline': '2022-06-17T14:30:57'}","Advancing Racial Equity at SPH, A Panel Summary Report",10.25417/uic.19686468
51,,14120567,Living Diabetes Guidelines Consumer/Researcher Forums 2020,10.26181/603c274e3663f,,https://api.figshare.com/v2/articles/14120567,2021-04-01T05:52:53Z,https://s3-eu-west-1.amazonaws.com/ppreviews-latrobe-3848329482398942/27371750/thumb.png,18,report,29006,https://api.figshare.com/v2/account/articles/14120567,https://api.figshare.com/v2/articles/14120567,https://figshare.com/account/articles/14120567,https://opal.latrobe.edu.au/articles/report/Living_Diabetes_Guidelines_Consumer_Researcher_Forums_2020/14120567,"{'posted': '2021-04-01T05:52:53', 'firstOnline': '2021-02-28T23:27:21'}",,
52,,7723232,"Methamphetamine contamination in residential properties: Exposures, risk levels, and interpretation of standards",10.17608/k6.opmcsa.7723232.v1,,https://api.figshare.com/v2/articles/7723232,2019-02-15T02:34:23Z,https://s3-eu-west-1.amazonaws.com/ppreviews-auckland-41534891/14376611/thumb.png,18,report,20408,https://api.figshare.com/v2/account/articles/7723232,https://api.figshare.com/v2/articles/7723232,https://figshare.com/account/articles/7723232,https://auckland.figshare.com/articles/report/Methamphetamine_contamination_in_residential_properties_Exposures_risk_levels_and_interpretation_of_standards/7723232,"{'posted': '2019-02-15T02:34:23', 'firstOnline': '2018-05-29T00:00:00'}",,
53,94295.0,18048578,"Technical assistance types: What support do you need to catalyze policy, systems, and environmental change?",10.25417/uic.18048578.v1,,https://api.figshare.com/v2/articles/18048578,2022-01-07T22:49:26Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/32776763/thumb.png,18,report,33214,https://api.figshare.com/v2/account/articles/18048578,https://api.figshare.com/v2/articles/18048578,https://figshare.com/account/articles/18048578,https://indigo.uic.edu/articles/report/Technical_assistance_types_What_support_do_you_need_to_catalyze_policy_systems_and_environmental_change_/18048578,"{'posted': '2022-01-07T22:49:26', 'firstOnline': '2022-01-07T22:49:26'}",,
54,,13416926,Beginning treatment for acute lymphoblastic leukaemia : schooling issues,,10018/23701,https://api.figshare.com/v2/articles/13416926,2017-12-06T00:00:00Z,https://s3-eu-west-1.amazonaws.com/ppreviews-cqu-0121624439/25821422/thumb.png,18,report,30566,https://api.figshare.com/v2/account/articles/13416926,https://api.figshare.com/v2/articles/13416926,https://figshare.com/account/articles/13416926,https://cqu.figshare.com/articles/report/Beginning_treatment_for_acute_lymphoblastic_leukaemia_schooling_issues/13416926,"{'posted': '2017-12-06T00:00:00', 'publisherPublication': '2008-01-01T00:00:00', 'firstOnline': '2008-01-01T00:00:00'}",,
55,94295.0,13653143,To What Extent Do State Laws Align with the Federal School Meal Standards?,10.25417/uic.13653143.v1,,https://api.figshare.com/v2/articles/13653143,2021-02-01T20:06:22Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/26218943/thumb.png,18,report,33214,https://api.figshare.com/v2/account/articles/13653143,https://api.figshare.com/v2/articles/13653143,https://figshare.com/account/articles/13653143,https://indigo.uic.edu/articles/report/To_What_Extent_Do_State_Laws_Align_with_the_Federal_School_Meal_Standards_/13653143,"{'posted': '2021-02-01T20:06:22', 'firstOnline': '2021-02-01T20:06:22'}",,
56,,13452692,Safeguarding Australians : mapping the strengths and challenges toward sustainable improvements in OHS education and practice,,10018/56395,https://api.figshare.com/v2/articles/13452692,2017-12-06T00:00:00Z,https://s3-eu-west-1.amazonaws.com/ppreviews-cqu-0121624439/25841285/thumb.png,18,report,30566,https://api.figshare.com/v2/account/articles/13452692,https://api.figshare.com/v2/articles/13452692,https://figshare.com/account/articles/13452692,https://cqu.figshare.com/articles/report/Safeguarding_Australians_mapping_the_strengths_and_challenges_toward_sustainable_improvements_in_OHS_education_and_practice/13452692,"{'posted': '2017-12-06T00:00:00', 'publisherPublication': '2010-01-01T00:00:00', 'firstOnline': '2010-01-01T00:00:00'}",,
57,,16632754,Improving mask use to reduce Covid-19 transmission,10.17608/k6.auckland.16632754.v2,,https://api.figshare.com/v2/articles/16632754,2021-09-17T00:38:01Z,https://s3-eu-west-1.amazonaws.com/ppreviews-auckland-41534891/30804457/thumb.png,18,report,24647,https://api.figshare.com/v2/account/articles/16632754,https://api.figshare.com/v2/articles/16632754,https://figshare.com/account/articles/16632754,https://auckland.figshare.com/articles/report/Improving_mask_use_to_reduce_Covid-19_transmission/16632754,"{'posted': '2021-09-17T00:38:01', 'firstOnline': '2021-09-17T00:37:07'}",,
58,94295.0,16924396,Capacity Building in Chicago Parks: Evaluation of Needs Assessment Interviews,10.25417/uic.16924396.v1,,https://api.figshare.com/v2/articles/16924396,2021-11-03T21:35:59Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/31316482/thumb.png,18,report,33214,https://api.figshare.com/v2/account/articles/16924396,https://api.figshare.com/v2/articles/16924396,https://figshare.com/account/articles/16924396,https://indigo.uic.edu/articles/report/Capacity_Building_in_Chicago_Parks_Evaluation_of_Needs_Assessment_Interviews/16924396,"{'posted': '2021-11-03T21:35:59', 'firstOnline': '2021-11-03T21:35:59'}",,
59,,13647860,Writing Themselves In 4: The health and wellbeing of LGBTQA+ young people in Australia. National report.,10.26181/6010fad9b244b,,https://api.figshare.com/v2/articles/13647860,2021-02-08T04:59:28Z,https://ndownloader.figshare.com/files/26375119/preview/26375119/thumb.png,18,report,21314,https://api.figshare.com/v2/account/articles/13647860,https://api.figshare.com/v2/articles/13647860,https://figshare.com/account/articles/13647860,https://opal.latrobe.edu.au/articles/report/Writing_Themselves_In_4_The_health_and_wellbeing_of_LGBTQA_young_people_in_Australia_National_report_/13647860,"{'posted': '2021-02-08T04:59:28', 'firstOnline': '2021-02-08T04:59:28'}",,
60,,13647938,Writing Themselves In 4: The health and wellbeing of LGBTQA+ young people in Australia. New South Wales summary report.,10.26181/6011294b406d9,,https://api.figshare.com/v2/articles/13647938,2021-02-10T02:31:35Z,https://ndownloader.figshare.com/files/26402692/preview/26402692/thumb.png,18,report,21314,https://api.figshare.com/v2/account/articles/13647938,https://api.figshare.com/v2/articles/13647938,https://figshare.com/account/articles/13647938,https://opal.latrobe.edu.au/articles/report/Writing_Themselves_In_4_The_health_and_wellbeing_of_LGBTQA_young_people_in_Australia_New_South_Wales_summary_report_/13647938,"{'posted': '2021-02-10T02:31:35', 'firstOnline': '2021-02-10T02:31:35'}",,
61,,7070297,"The ethics of recruiting, retaining and tracing research participants online: research summary",10.26181/5b97376578a11,,https://api.figshare.com/v2/articles/7070297,2021-10-15T05:37:45Z,https://s3-eu-west-1.amazonaws.com/ppreviews-latrobe-3848329482398942/31095517/thumb.png,18,report,29006,https://api.figshare.com/v2/account/articles/7070297,https://api.figshare.com/v2/articles/7070297,https://figshare.com/account/articles/7070297,https://opal.latrobe.edu.au/articles/report/The_ethics_of_recruiting_retaining_and_tracing_research_participants_online_Research_Summary/7070297,"{'posted': '2021-10-15T05:37:45', 'firstOnline': '2019-01-15T04:49:49'}",,
62,,17118662,How healthy are Aotearoa New Zealand's food environments? Assessing the impact of recent food policies 2018-2021. EXECUTIVE SUMMARY,10.17608/k6.auckland.17118662.v1,,https://api.figshare.com/v2/articles/17118662,2021-12-02T21:15:11Z,https://s3-eu-west-1.amazonaws.com/ppreviews-auckland-41534891/31650920/thumb.png,18,report,1449,https://api.figshare.com/v2/account/articles/17118662,https://api.figshare.com/v2/articles/17118662,https://figshare.com/account/articles/17118662,https://auckland.figshare.com/articles/report/How_healthy_are_Aotearoa_New_Zealand_s_food_environments_Assessing_the_impact_of_recent_food_policies_2018-2021_EXECUTIVE_SUMMARY/17118662,"{'posted': '2021-12-02T21:15:11', 'firstOnline': '2021-12-02T21:15:11'}",,
63,,12618989,COVID-19: impacts for LGBTIQ communities and implications for services: A Research Briefing Paper by Rainbow Health Victoria,10.26181/5f0422ba95bd9,,https://api.figshare.com/v2/articles/12618989,2020-07-07T07:24:32Z,,18,report,21314,https://api.figshare.com/v2/account/articles/12618989,https://api.figshare.com/v2/articles/12618989,https://figshare.com/account/articles/12618989,https://opal.latrobe.edu.au/articles/report/COVID-19_impacts_for_LGBTIQ_communities_and_implications_for_services_A_Research_Briefing_Paper_by_Rainbow_Health_Victoria/12618989,"{'posted': '2020-07-07T07:24:32', 'firstOnline': '2020-07-07T07:24:32'}",,
64,,13244834,RAAF Chaplaincy Pastoral Care Rehabilitation and Providing Sacred Spaces: A Scoping Review,10.26181/5fb336b6a9fec,,https://api.figshare.com/v2/articles/13244834,2020-11-19T05:14:00Z,https://ndownloader.figshare.com/files/25528370/preview/25528370/thumb.png,18,report,29006,https://api.figshare.com/v2/account/articles/13244834,https://api.figshare.com/v2/articles/13244834,https://figshare.com/account/articles/13244834,https://opal.latrobe.edu.au/articles/report/RAAF_Chaplaincy_Pastoral_Care_Rehabilitation_and_Providing_Sacred_Spaces_A_Scoping_Review/13244834,"{'posted': '2020-11-19T05:14:00', 'firstOnline': '2020-11-17T23:14:07'}",,
65,,7016129,The Harm to Others from Drinking : A WHO/ThaiHealth International Collaborative Research Project,10.26181/5b84ebd47b944,,https://api.figshare.com/v2/articles/7016129,2020-11-19T03:31:31Z,https://ndownloader.figshare.com/files/12890213/preview/12890213/thumb.png,18,report,29006,https://api.figshare.com/v2/account/articles/7016129,https://api.figshare.com/v2/articles/7016129,https://figshare.com/account/articles/7016129,https://opal.latrobe.edu.au/articles/report/The_Harm_to_Others_from_Drinking_Phase_1_Protocol/7016129,"{'posted': '2020-11-19T03:31:31', 'firstOnline': '2018-08-28T10:12:28'}",,
66,,13693678,Guiding Principles for Beneficial Electrification of Transportation: A Framework for Transportation Electrification in Illinois,10.25417/uic.13693678.v1,,https://api.figshare.com/v2/articles/13693678,2021-02-02T19:23:11Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/26297701/thumb.png,18,report,24528,https://api.figshare.com/v2/account/articles/13693678,https://api.figshare.com/v2/articles/13693678,https://figshare.com/account/articles/13693678,https://indigo.uic.edu/articles/report/Guiding_Principles_for_Beneficial_Electrification_of_Transportation_A_Framework_for_Transportation_Electrification_in_Illinois/13693678,"{'posted': '2021-02-02T19:23:11', 'firstOnline': '2021-02-02T19:23:11'}",,
67,,13446668,Fit4Two [Website],,10018/1318491,https://api.figshare.com/v2/articles/13446668,2020-01-31T00:00:00Z,,18,report,30566,https://api.figshare.com/v2/account/articles/13446668,https://api.figshare.com/v2/articles/13446668,https://figshare.com/account/articles/13446668,https://cqu.figshare.com/articles/report/Fit4Two_Website_/13446668,"{'posted': '2020-01-31T00:00:00', 'publisherPublication': '2015-06-08T00:00:00', 'firstOnline': '2015-06-08T00:00:00'}",,
68,,13444775,"Fourth social and economic impact study of gambling in Tasmania (2017): Report to Tasmanian Government Department of Treasury and Finance, Volume 1: Industry trends and impacts",,10018/1319467,https://api.figshare.com/v2/articles/13444775,2020-02-10T00:00:00Z,,18,report,30566,https://api.figshare.com/v2/account/articles/13444775,https://api.figshare.com/v2/articles/13444775,https://figshare.com/account/articles/13444775,https://cqu.figshare.com/articles/report/Fourth_social_and_economic_impact_study_of_gambling_in_Tasmania_2017_Report_to_Tasmanian_Government_Department_of_Treasury_and_Finance_Volume_1_Industry_trends_and_impacts/13444775,"{'posted': '2020-02-10T00:00:00', 'publisherPublication': '2018-01-17T00:00:00', 'firstOnline': '2018-01-17T00:00:00'}",,
69,,13446647,Pregnancy and exercise,,10018/1246959,https://api.figshare.com/v2/articles/13446647,2018-09-12T00:00:00Z,,18,report,30566,https://api.figshare.com/v2/account/articles/13446647,https://api.figshare.com/v2/articles/13446647,https://figshare.com/account/articles/13446647,https://cqu.figshare.com/articles/report/Pregnancy_and_exercise/13446647,"{'posted': '2018-09-12T00:00:00', 'publisherPublication': '2015-07-20T00:00:00', 'firstOnline': '2015-07-20T00:00:00'}",,
70,,13450031,Evidence check: Improving social and emotional wellbeing for Aboriginal and Torres Strait Islander people,,10018/1271265,https://api.figshare.com/v2/articles/13450031,2019-07-08T00:00:00Z,,18,report,30566,https://api.figshare.com/v2/account/articles/13450031,https://api.figshare.com/v2/articles/13450031,https://figshare.com/account/articles/13450031,https://cqu.figshare.com/articles/report/Evidence_check_Improving_social_and_emotional_wellbeing_for_Aboriginal_and_Torres_Strait_Islander_people/13450031,"{'posted': '2019-07-08T00:00:00', 'publisherPublication': '2018-12-01T00:00:00', 'firstOnline': '2018-12-01T00:00:00'}",,
71,,13457465,"10,000 Steps in the primary schools : survey of primary school providers 2010",,10018/919721,https://api.figshare.com/v2/articles/13457465,2017-12-06T00:00:00Z,https://s3-eu-west-1.amazonaws.com/ppreviews-cqu-0121624439/25844243/thumb.png,18,report,30566,https://api.figshare.com/v2/account/articles/13457465,https://api.figshare.com/v2/articles/13457465,https://figshare.com/account/articles/13457465,https://cqu.figshare.com/articles/report/10_000_Steps_in_the_primary_schools_survey_of_primary_school_providers_2010/13457465,"{'posted': '2017-12-06T00:00:00', 'publisherPublication': '2010-01-01T00:00:00', 'firstOnline': '2010-01-01T00:00:00'}",,
72,,17035850,Policy Analysis to Support Informal Workers in Greater Lawndale,10.25417/uic.17035850.v1,,https://api.figshare.com/v2/articles/17035850,2021-11-19T20:22:57Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/31511966/thumb.png,18,report,24567,https://api.figshare.com/v2/account/articles/17035850,https://api.figshare.com/v2/articles/17035850,https://figshare.com/account/articles/17035850,https://indigo.uic.edu/articles/report/Policy_Analysis_to_Support_Informal_Workers_in_Greater_Lawndale/17035850,"{'posted': '2021-11-19T20:22:57', 'firstOnline': '2021-11-19T20:22:57'}",,
73,,13441124,"Audit of 10,000 Steps providers",,10018/42747,https://api.figshare.com/v2/articles/13441124,2017-12-06T00:00:00Z,https://s3-eu-west-1.amazonaws.com/ppreviews-cqu-0121624439/25837073/thumb.png,18,report,30566,https://api.figshare.com/v2/account/articles/13441124,https://api.figshare.com/v2/articles/13441124,https://figshare.com/account/articles/13441124,https://cqu.figshare.com/articles/report/Audit_of_10_000_Steps_providers/13441124,"{'posted': '2017-12-06T00:00:00', 'publisherPublication': '2006-01-01T00:00:00', 'firstOnline': '2006-01-01T00:00:00'}",,
74,,19372769,Healthier Lives National Science Challenge: Policy Inventory,10.17608/k6.auckland.19372769.v2,,https://api.figshare.com/v2/articles/19372769,2022-03-31T02:26:33Z,https://s3-eu-west-1.amazonaws.com/ppreviews-auckland-41534891/34596494/thumb.png,18,report,20636,https://api.figshare.com/v2/account/articles/19372769,https://api.figshare.com/v2/articles/19372769,https://figshare.com/account/articles/19372769,https://auckland.figshare.com/articles/report/Healthier_Lives_National_Science_Challenge_Policy_Inventory/19372769,"{'posted': '2022-03-31T02:26:33', 'firstOnline': '2022-03-17T01:29:49'}",Healthier Lives National Science Challenge: Policy Inventory,10.17608/k6.auckland.19372769
75,,13437107,"10,000 Steps workplace program for Aboriginal and Torres Strait Islander workplaces",,10018/42745,https://api.figshare.com/v2/articles/13437107,2017-12-06T00:00:00Z,https://s3-eu-west-1.amazonaws.com/ppreviews-cqu-0121624439/25834751/thumb.png,18,report,30566,https://api.figshare.com/v2/account/articles/13437107,https://api.figshare.com/v2/articles/13437107,https://figshare.com/account/articles/13437107,https://cqu.figshare.com/articles/report/10_000_Steps_workplace_program_for_Aboriginal_and_Torres_Strait_Islander_workplaces/13437107,"{'posted': '2017-12-06T00:00:00', 'publisherPublication': '2009-01-01T00:00:00', 'firstOnline': '2009-01-01T00:00:00'}",,
76,,7464827,Pharmacy and Holistic Care:  An exploratory scoping review,10.26181/5c12ea151c192,,https://api.figshare.com/v2/articles/7464827,2021-10-21T06:38:13Z,https://s3-eu-west-1.amazonaws.com/ppreviews-latrobe-3848329482398942/31145344/thumb.png,18,report,29006,https://api.figshare.com/v2/account/articles/7464827,https://api.figshare.com/v2/articles/7464827,https://figshare.com/account/articles/7464827,https://opal.latrobe.edu.au/articles/report/Pharmacy_and_Holistic_Care_An_exploratory_scoping_review/7464827,"{'posted': '2021-10-21T06:38:13', 'firstOnline': '2018-12-13T23:26:43'}",,
78,,13438565,"Awareness of the 10,000 Steps Program across Queensland",,10018/41484,https://api.figshare.com/v2/articles/13438565,2017-12-06T00:00:00Z,https://s3-eu-west-1.amazonaws.com/ppreviews-cqu-0121624439/25835714/thumb.png,18,report,30566,https://api.figshare.com/v2/account/articles/13438565,https://api.figshare.com/v2/articles/13438565,https://figshare.com/account/articles/13438565,https://cqu.figshare.com/articles/report/Awareness_of_the_10_000_Steps_Program_across_Queensland/13438565,"{'posted': '2017-12-06T00:00:00', 'publisherPublication': '2006-01-01T00:00:00', 'firstOnline': '2006-01-01T00:00:00'}",,
79,,13446653,Pregnancy and exercise can mix - CQU contributes to new national guide,,10018/1246914,https://api.figshare.com/v2/articles/13446653,2018-09-12T00:00:00Z,,18,report,30566,https://api.figshare.com/v2/account/articles/13446653,https://api.figshare.com/v2/articles/13446653,https://figshare.com/account/articles/13446653,https://cqu.figshare.com/articles/report/Pregnancy_and_exercise_can_mix_-_CQU_contributes_to_new_national_guide/13446653,"{'posted': '2018-09-12T00:00:00', 'publisherPublication': '2016-10-01T00:00:00', 'firstOnline': '2016-10-03T00:00:00'}",,
80,94295.0,18040811,Development and Reliability Testing of a Food Store Observation Form for Use in Beverage Tax Evaluations,10.25417/uic.18040811.v1,,https://api.figshare.com/v2/articles/18040811,2022-01-10T17:26:43Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/32768402/thumb.png,18,report,33214,https://api.figshare.com/v2/account/articles/18040811,https://api.figshare.com/v2/articles/18040811,https://figshare.com/account/articles/18040811,https://indigo.uic.edu/articles/report/Development_and_Reliability_Testing_of_a_Food_Store_Observation_Form_for_Use_in_Beverage_Tax_Evaluations/18040811,"{'posted': '2022-01-10T17:26:43', 'firstOnline': '2022-01-10T17:26:43'}",,
82,,12870686,What does kindness have to do with active school travel?,10.17608/k6.auckland.12870686.v1,,https://api.figshare.com/v2/articles/12870686,2020-08-27T05:32:01Z,https://s3-eu-west-1.amazonaws.com/ppreviews-auckland-41534891/24461750/thumb.png,18,report,1449,https://api.figshare.com/v2/account/articles/12870686,https://api.figshare.com/v2/articles/12870686,https://figshare.com/account/articles/12870686,https://auckland.figshare.com/articles/report/What_does_kindness_have_to_do_with_active_school_travel_/12870686,"{'posted': '2020-08-27T05:32:01', 'firstOnline': '2020-08-27T05:32:01'}",,
83,,13393844,The social cost of gambling: A systematic review of impacts and a targeted review of costing studies,,10018/1220896,https://api.figshare.com/v2/articles/13393844,2018-03-05T00:00:00Z,,18,report,30566,https://api.figshare.com/v2/account/articles/13393844,https://api.figshare.com/v2/articles/13393844,https://figshare.com/account/articles/13393844,https://cqu.figshare.com/articles/report/The_social_cost_of_gambling_A_systematic_review_of_impacts_and_a_targeted_review_of_costing_studies/13393844,"{'posted': '2018-03-05T00:00:00', 'publisherPublication': '2016-04-01T00:00:00', 'firstOnline': '2016-04-01T00:00:00'}",,
84,94295.0,16918951,Analysis of patient participation in the PAUSE to Learn Your Epilepsy self-management education study,10.25417/uic.16918951.v1,,https://api.figshare.com/v2/articles/16918951,2021-11-03T21:18:57Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/31308571/thumb.png,18,report,33214,https://api.figshare.com/v2/account/articles/16918951,https://api.figshare.com/v2/articles/16918951,https://figshare.com/account/articles/16918951,https://indigo.uic.edu/articles/report/Analysis_of_patient_participation_in_the_PAUSE_to_Learn_Your_Epilepsy_self-management_education_study/16918951,"{'posted': '2021-11-03T21:18:57', 'firstOnline': '2021-11-03T21:18:57'}",,
85,,13461527,"10,000 Steps in the primary school environment: A pilot study, 2010",,10018/919731,https://api.figshare.com/v2/articles/13461527,2022-05-25T23:52:40Z,https://s3-eu-west-1.amazonaws.com/ppreviews-cqu-0121624439/35276578/thumb.png,18,report,30566,https://api.figshare.com/v2/account/articles/13461527,https://api.figshare.com/v2/articles/13461527,https://figshare.com/account/articles/13461527,https://acquire.cqu.edu.au/articles/report/10_000_Steps_in_the_primary_school_environment_a_pilot_study_2010/13461527,"{'posted': '2022-05-25T23:52:40', 'publisherPublication': '2011-01-01T00:00:00', 'firstOnline': '2011-01-01T00:00:00'}",,
86,,13438154,Characterizing ambulance driver training in EMS systems,,10018/1044174,https://api.figshare.com/v2/articles/13438154,2017-12-06T00:00:00Z,,18,report,30566,https://api.figshare.com/v2/account/articles/13438154,https://api.figshare.com/v2/articles/13438154,https://figshare.com/account/articles/13438154,https://cqu.figshare.com/articles/report/Characterizing_ambulance_driver_training_in_EMS_systems/13438154,"{'posted': '2017-12-06T00:00:00', 'publisherPublication': '2015-01-01T00:00:00', 'firstOnline': '2015-01-01T00:00:00'}",,
87,,13463942,"National Awareness of the 10,000 Steps Program, 2009",,10018/919713,https://api.figshare.com/v2/articles/13463942,2017-12-06T00:00:00Z,https://s3-eu-west-1.amazonaws.com/ppreviews-cqu-0121624439/25847957/thumb.png,18,report,30566,https://api.figshare.com/v2/account/articles/13463942,https://api.figshare.com/v2/articles/13463942,https://figshare.com/account/articles/13463942,https://cqu.figshare.com/articles/report/National_Awareness_of_the_10_000_Steps_Program_2009/13463942,"{'posted': '2017-12-06T00:00:00', 'publisherPublication': '2010-01-01T00:00:00', 'firstOnline': '2010-01-01T00:00:00'}",,
88,,13395776,The social cost of gambling to Victoria,,10018/1219773,https://api.figshare.com/v2/articles/13395776,2018-02-22T00:00:00Z,https://s3-eu-west-1.amazonaws.com/ppreviews-cqu-0121624439/25801994/thumb.png,18,report,30566,https://api.figshare.com/v2/account/articles/13395776,https://api.figshare.com/v2/articles/13395776,https://figshare.com/account/articles/13395776,https://cqu.figshare.com/articles/report/The_social_cost_of_gambling_to_Victoria/13395776,"{'posted': '2018-02-22T00:00:00', 'publisherPublication': '2017-11-01T00:00:00', 'firstOnline': '2017-11-01T00:00:00'}",,
89,94295.0,16919080,Proposed Changes to SNAP-Authorized Retailer Requirements and the Availability of Staple Foods in Small Stores Located in Low-Income Chicago Communities,10.25417/uic.16919080.v1,,https://api.figshare.com/v2/articles/16919080,2021-11-03T21:38:09Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/31309144/thumb.png,18,report,33214,https://api.figshare.com/v2/account/articles/16919080,https://api.figshare.com/v2/articles/16919080,https://figshare.com/account/articles/16919080,https://indigo.uic.edu/articles/report/Proposed_Changes_to_SNAP-Authorized_Retailer_Requirements_and_the_Availability_of_Staple_Foods_in_Small_Stores_Located_in_Low-Income_Chicago_Communities/16919080,"{'posted': '2021-11-03T21:38:09', 'firstOnline': '2021-11-03T21:38:09'}",,
90,,13457444,"10,000 Steps Workplaces Evaluation",,10018/919752,https://api.figshare.com/v2/articles/13457444,2017-12-06T00:00:00Z,https://s3-eu-west-1.amazonaws.com/ppreviews-cqu-0121624439/25844231/thumb.png,18,report,30566,https://api.figshare.com/v2/account/articles/13457444,https://api.figshare.com/v2/articles/13457444,https://figshare.com/account/articles/13457444,https://cqu.figshare.com/articles/report/10_000_Steps_Workplaces_Evaluation/13457444,"{'posted': '2017-12-06T00:00:00', 'publisherPublication': '2011-01-01T00:00:00', 'firstOnline': '2011-01-01T00:00:00'}",,
91,,13437113,"Survey of current 10,000 Steps step log users",,10018/42743,https://api.figshare.com/v2/articles/13437113,2017-12-06T00:00:00Z,https://s3-eu-west-1.amazonaws.com/ppreviews-cqu-0121624439/25834757/thumb.png,18,report,30566,https://api.figshare.com/v2/account/articles/13437113,https://api.figshare.com/v2/articles/13437113,https://figshare.com/account/articles/13437113,https://cqu.figshare.com/articles/report/Survey_of_current_10_000_Steps_step_log_users/13437113,"{'posted': '2017-12-06T00:00:00', 'publisherPublication': '2006-01-01T00:00:00', 'firstOnline': '2006-01-01T00:00:00'}",,
