id,title,parent_id,path,source_id,taxonomy_id,item_id
30418,Other psychology not elsewhere classified,30415,/30292/30415/30418,529999,100,17711189
25855,Geodynamics,25843,/25717/25843/25855,370604,100,17407856
24352,Bacteriology,24349,/24130/24349/24352,310701,100,17705558
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,17705558
24310,Genomics,24283,/24130/24283/24310,310509,100,17705558
24358,Microbial ecology,24349,/24130/24349/24358,310703,100,17705558
24370,Microbiology not elsewhere classified,24349,/24130/24349/24370,310799,100,17705558
24271,Phylogeny and comparative analysis,24241,/24130/24241/24271,310410,100,17705558
26575,Environmental engineering not elsewhere classified,26554,/26212/26554/26575,401199,100,17704307
24370,Microbiology not elsewhere classified,24349,/24130/24349/24370,310799,100,17704307
26332,Wastewater treatment processes,26302,/26212/26302/26332,400410,100,17704307
26209,Other education not elsewhere classified,26206,/26065/26206/26209,399999,100,17696408
26179,Educational technology and computing,26164,/26065/26164/26179,390405,100,17696408
26143,Higher education,26134,/26065/26134/26143,390303,100,17696408
29224,Numerical computation and mathematical software,29206,/28798/29206/29224,461306,100,14207795
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,13317929
24178,Biochemistry and cell biology not elsewhere classified,24133,/24130/24133/24178,310199,100,13317929
24226,Marine and estuarine ecology (incl. marine ichthyology),24211,/24130/24211/24226,310305,100,13317929
24358,Microbial ecology,24349,/24130/24349/24358,310703,100,13317929
24370,Microbiology not elsewhere classified,24349,/24130/24349/24370,310799,100,13317929
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,13317929
26482,Electrical engineering not elsewhere classified,26455,/26212/26455/26482,400899,100,17284643
13627,Energy Conservation and Efficiency,13620,,,85,17498237
13624,Energy Transformation,13620,,,85,17498237
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,17695982
28810,Applications in life sciences,28801,/28798/28801/28810,460103,100,17695982
24217,Community ecology (excl. invasive species ecology),24211,/24130/24211/24217,310302,100,17695034
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,17695034
24175,Systems biology,24133,/24130/24133/24175,310114,100,14179058
24367,Virology,24349,/24130/24349/24367,310706,100,17138852
13433,Applied Mathematics,13431,,,85,17159216
13613,Computation Theory and Mathematics,13611,,,85,17159216
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,17693423
28921,System and network security,28900,/28798/28900/28921,460407,100,17693423
29230,Theory of computation not elsewhere classified,29206,/28798/29206/29230,461399,100,17693423
29209,"Coding, information theory and compression",29206,/28798/29206/29209,461301,100,17693423
28822,Applied computing not elsewhere classified,28801,/28798/28801/28822,460199,100,17693423
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,17209319
13366,Engineering Design,13362,,,85,17425565
13368,Other Built Environment and Design,13362,,,85,17425565
13573,Teaching and Instruction,13571,,,85,17425565
13645,Interdisciplinary Engineering,13630,,,85,17425565
13456,Other Psychology and Cognitive Sciences,13453,,,85,17425565
13471,Social Work,13464,,,85,17425565
25750,Atmospheric sciences not elsewhere classified,25720,/25717/25720/25750,370199,100,17311481
29872,Biostatistics,29866,/29746/29866/29872,490502,100,17434961
27607,Human geography not elsewhere classified,27568,/27391/27568/27607,440699,100,16689331
27073,Epidemiology not elsewhere classified,27040,/27001/27040/27073,420299,100,16689331
29902,Statistics not elsewhere classified,29866,/29746/29866/29902,490599,100,16689331
24400,Animal behaviour,24397,/24130/24397/24400,310901,100,17430629
28942,Database systems,28927,/28798/28927/28942,460505,100,17206712
29221,Data structures and algorithms,29206,/28798/29206/29221,461305,100,17206712
26629,Geospatial information systems and geospatial data modelling,26623,/26212/26623/26629,401302,100,14782266
1650,Food and Hospitality Services,1138,,,10,14237837
26779,Mechanical engineering not elsewhere classified,26752,/26212/26752/26779,401799,100,17295395
29398,Computational linguistics,29389,/29239/29389/29398,470403,100,17349461
29425,Linguistics not elsewhere classified,29389,/29239/29389/29425,470499,100,17349461
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,17349461
30172,Soft condensed matter,30157,/30082/30157/30172,510405,100,17333012
78,Atmospheric Sciences,33,,,10,15105645
30181,Condensed matter physics not elsewhere classified,30157,/30082/30157/30181,510499,100,14193116
25258,Computational chemistry,25255,/25066/25255/25258,340701,100,17198648
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,17306366
25918,Glaciology,25912,/25717/25912/25918,370902,100,17303927
25909,Oceanography not elsewhere classified,25897,/25717/25897/25909,370899,100,17303927
29896,Stochastic analysis and modelling,29866,/29746/29866/29896,490510,100,17303927
28846,Modelling and simulation,28825,/28798/28825/28846,460207,100,17303927
30124,Lasers and quantum electronics,30118,/30082/30118/30124,510202,100,17203535
30124,Lasers and quantum electronics,30118,/30082/30118/30124,510202,100,16783651
23923,Agronomy,23914,/23812/23914/23923,300403,100,15066402
23857,Agricultural land management,23851,/23812/23851/23857,300202,100,15066402
24013,Agroforestry,24010,/23812/24010/24013,300701,100,15066402
189,Optical Physics not elsewhere classified,6,,,10,16881772
189,Optical Physics not elsewhere classified,6,,,10,16881787
28822,Applied computing not elsewhere classified,28801,/28798/28801/28822,460199,100,17203793
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,13537298
25987,Public economics - public choice,25948,/25945/25948/25987,380113,100,17292593
26023,Panel data analysis,26011,/25945/26011/26023,380204,100,17292593
27667,Comparative government and politics,27658,/27391/27658/27667,440803,100,15035391
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,17289014
27667,Comparative government and politics,27658,/27391/27658/27667,440803,100,15022158
29869,Applied statistics,29866,/29746/29866/29869,490501,100,17275148
25909,Oceanography not elsewhere classified,25897,/25717/25897/25909,370899,100,13011557
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,16645795
27094,Health care administration,27076,/27001/27076/27094,420306,100,14046311
24892,Other biomedical and clinical sciences not elsewhere classified,24889,/24457/24889/24892,329999,100,14046311
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,17272499
28810,Applications in life sciences,28801,/28798/28801/28810,460103,100,17272499
29386,Language studies not elsewhere classified,29320,/29239/29320/29386,470399,100,14963565
30391,Cognitive and computational psychology not elsewhere classified,30370,/30292/30370/30391,520499,100,11320112
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,17263274
26494,Digital processor architectures,26485,/26212/26485/26494,400903,100,17263274
25195,Proteins and peptides,25174,/25066/25174/25195,340407,100,12624200
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,12624200
30418,Other psychology not elsewhere classified,30415,/30292/30415/30418,529999,100,17068409
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,17068409
24214,Behavioural ecology,24211,/24130/24211/24214,310301,100,17068409
24400,Animal behaviour,24397,/24130/24397/24400,310901,100,17068409
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,15138831
28903,Cryptography,28900,/28798/28900/28903,460401,100,15138831
28885,Image processing,28867,/28798/28867/28885,460306,100,15138831
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,17234729
26998,Other environmental sciences not elsewhere classified,26995,/26863/26995/26998,419999,100,17230007
26575,Environmental engineering not elsewhere classified,26554,/26212/26554/26575,401199,100,17230007
29149,Library and information studies not elsewhere classified,29116,/28798/29116/29149,461099,100,12033672
26272,Biomechanical engineering,26263,/26212/26263/26272,400303,100,17213324
24748,Neurosciences not elsewhere classified,24724,/24457/24724/24748,320999,100,17099144
30343,Psychophysiology,30325,/30292/30325/30343,520206,100,17099144
30382,Memory and attention,30370,/30292/30370/30382,520404,100,13258814
25186,Cheminformatics and quantitative structure-activity relationships,25174,/25066/25174/25186,340404,100,14533929
26371,Structural engineering,26341,/26212/26341/26371,400510,100,17209313
26359,Earthquake engineering,26341,/26212/26341/26359,400506,100,17209313
26758,"Dynamics, vibration and vibration control",26752,/26212/26752/26758,401702,100,17209313
27193,Health promotion,27184,/27001/27184/27193,420603,100,17207408
29524,Literary studies not elsewhere classified,29428,/29239/29428/29524,470599,100,17072156
27289,Digital heritage,27277,/27244/27277/27289,430204,100,17072156
25681,Interactive media,25669,/25588/25669/25681,360504,100,17072156
25612,Creative writing (incl. scriptwriting),25609,/25588/25609/25612,360201,100,17072156
29524,Literary studies not elsewhere classified,29428,/29239/29428/29524,470599,100,17072150
27289,Digital heritage,27277,/27244/27277/27289,430204,100,17072150
25612,Creative writing (incl. scriptwriting),25609,/25588/25609/25612,360201,100,17072150
25681,Interactive media,25669,/25588/25669/25681,360504,100,17072150
27289,Digital heritage,27277,/27244/27277/27289,430204,100,17131667
29524,Literary studies not elsewhere classified,29428,/29239/29428/29524,470599,100,17131667
25681,Interactive media,25669,/25588/25669/25681,360504,100,17131667
25612,Creative writing (incl. scriptwriting),25609,/25588/25609/25612,360201,100,17131667
27289,Digital heritage,27277,/27244/27277/27289,430204,100,17131661
29524,Literary studies not elsewhere classified,29428,/29239/29428/29524,470599,100,17131661
25612,Creative writing (incl. scriptwriting),25609,/25588/25609/25612,360201,100,17131661
25681,Interactive media,25669,/25588/25669/25681,360504,100,17131661
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,17206988
25258,Computational chemistry,25255,/25066/25255/25258,340701,100,17198582
24406,Animal developmental and reproductive biology,24397,/24130/24397/24406,310903,100,17180180
24232,Population ecology,24211,/24130/24211/24232,310307,100,17180180
24235,Terrestrial ecology,24211,/24130/24211/24235,310308,100,17180180
26932,Conservation and biodiversity,26929,/26863/26929/26932,410401,100,17180180
26872,Ecological impacts of climate change and ecological adaptation,26866,/26863/26866/26872,410102,100,17180180
26899,Landscape ecology,26881,/26863/26881/26899,410206,100,17180180
26950,Wildlife and habitat management,26929,/26863/26929/26950,410407,100,17180180
30190,Medical physics,30184,/30082/30184/30190,510502,100,17171093
30217,Particle physics,30208,/30082/30208/30217,510703,100,17171093
30199,Nuclear physics,30196,/30082/30196/30199,510601,100,17171093
29755,Biological mathematics,29749,/29746/29749/29755,490102,100,17206424
26761,"Energy generation, conversion and storage (excl. chemical and electrical)",26752,/26212/26752/26761,401703,100,17206379
26389,Antennas and propagation,26386,/26212/26386/26389,400601,100,17206379
29755,Biological mathematics,29749,/29746/29749/29755,490102,100,17206364
29755,Biological mathematics,29749,/29746/29749/29755,490102,100,17206307
29755,Biological mathematics,29749,/29746/29749/29755,490102,100,17206262
30289,Other physical sciences not elsewhere classified,30283,/30082/30283/30289,519999,100,16870984
13617,Information Systems,13611,,,85,17060642
13612,Artificial Intelligence and Image Processing,13611,,,85,17060642
947,Image Processing,52,,,10,16743727
24178,Biochemistry and cell biology not elsewhere classified,24133,/24130/24133/24178,310199,100,17200208
29425,Linguistics not elsewhere classified,29389,/29239/29389/29425,470499,100,17198432
29230,Theory of computation not elsewhere classified,29206,/28798/29206/29230,461399,100,17198432
26932,Conservation and biodiversity,26929,/26863/26929/26932,410401,100,17198438
30307,Industrial and organisational psychology (incl. human factors),30295,/30292/30295/30307,520104,100,8320250
28822,Applied computing not elsewhere classified,28801,/28798/28801/28822,460199,100,17041502
26494,Digital processor architectures,26485,/26212/26485/26494,400903,100,17041502
29236,Other information and computing sciences not elsewhere classified,29233,/28798/29233/29236,469999,100,17041502
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,17041502
26017,Econometric and statistical methods,26011,/25945/26011/26017,380202,100,17192996
26494,Digital processor architectures,26485,/26212/26485/26494,400903,100,14999904
29236,Other information and computing sciences not elsewhere classified,29233,/28798/29233/29236,469999,100,14999904
28822,Applied computing not elsewhere classified,28801,/28798/28801/28822,460199,100,14999904
29212,Computational complexity and computability,29206,/28798/29206/29212,461302,100,14999904
945,Computer Vision,52,,,10,16864057
24655,Medical biochemistry - proteins and peptides (incl. medical proteomics),24637,/24457/24637/24655,320506,100,17168933
24655,Medical biochemistry - proteins and peptides (incl. medical proteomics),24637,/24457/24637/24655,320506,100,17168936
24655,Medical biochemistry - proteins and peptides (incl. medical proteomics),24637,/24457/24637/24655,320506,100,17168969
29221,Data structures and algorithms,29206,/28798/29206/29221,461305,100,17181545
28846,Modelling and simulation,28825,/28798/28825/28846,460207,100,16866808
28846,Modelling and simulation,28825,/28798/28825/28846,460207,100,16866733
26020,Economic models and forecasting,26011,/25945/26011/26020,380203,100,16866733
13659,Nanotechnology,13652,,,85,14900565
13633,Biomedical Engineering,13630,,,85,14900565
23962,Aquaculture,23959,/23812/23959/23962,300501,100,17170979
23962,Aquaculture,23959,/23812/23959/23962,300501,100,17170958
23965,Aquaculture and fisheries stock assessment,23959,/23812/23959/23965,300502,100,17170958
28822,Applied computing not elsewhere classified,28801,/28798/28801/28822,460199,100,17170931
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,17167085
26626,Cartography and digital mapping,26623,/26212/26623/26626,401301,100,17163539
29869,Applied statistics,29866,/29746/29866/29869,490501,100,17161871
28891,Pattern recognition,28867,/28798/28867/28891,460308,100,14535984
28933,Data mining and knowledge discovery,28927,/28798/28927/28933,460502,100,14535984
31703,"Building science, technologies and systems",31685,/31646/31685/31703,330206,102,17126270
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,17157743
28810,Applications in life sciences,28801,/28798/28801/28810,460103,100,17157743
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,17151143
28810,Applications in life sciences,28801,/28798/28801/28810,460103,100,17151143
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,17048822
29524,Literary studies not elsewhere classified,29428,/29239/29428/29524,470599,100,17131664
25612,Creative writing (incl. scriptwriting),25609,/25588/25609/25612,360201,100,17131664
27289,Digital heritage,27277,/27244/27277/27289,430204,100,17131664
25681,Interactive media,25669,/25588/25669/25681,360504,100,17131664
29524,Literary studies not elsewhere classified,29428,/29239/29428/29524,470599,100,17131658
27289,Digital heritage,27277,/27244/27277/27289,430204,100,17131658
25612,Creative writing (incl. scriptwriting),25609,/25588/25609/25612,360201,100,17131658
25681,Interactive media,25669,/25588/25669/25681,360504,100,17131658
29524,Literary studies not elsewhere classified,29428,/29239/29428/29524,470599,100,17071931
27289,Digital heritage,27277,/27244/27277/27289,430204,100,17071931
25681,Interactive media,25669,/25588/25669/25681,360504,100,17071931
25612,Creative writing (incl. scriptwriting),25609,/25588/25609/25612,360201,100,17071931
29524,Literary studies not elsewhere classified,29428,/29239/29428/29524,470599,100,17071919
27289,Digital heritage,27277,/27244/27277/27289,430204,100,17071919
25681,Interactive media,25669,/25588/25669/25681,360504,100,17071919
25612,Creative writing (incl. scriptwriting),25609,/25588/25609/25612,360201,100,17071919
27289,Digital heritage,27277,/27244/27277/27289,430204,100,17071925
29524,Literary studies not elsewhere classified,29428,/29239/29428/29524,470599,100,17071925
25612,Creative writing (incl. scriptwriting),25609,/25588/25609/25612,360201,100,17071925
25681,Interactive media,25669,/25588/25669/25681,360504,100,17071925
29764,Dynamical systems in applications,29749,/29746/29749/29764,490105,100,17152211
30052,Jewish studies,30040,/29911/30040/30052,500404,100,17148335
24421,Animal physiology - biophysics,24397,/24130/24397/24421,310908,100,17148272
24424,Animal physiology - cell,24397,/24130/24397/24424,310909,100,17148272
24427,Animal physiology - systems,24397,/24130/24397/24427,310910,100,17148272
24535,Pathology (excl. oral pathology),24475,/24457/24475/24535,320220,100,14473089
24583,Oral medicine and pathology,24562,/24457/24562/24583,320307,100,14473089
30289,Other physical sciences not elsewhere classified,30283,/30082/30283/30289,519999,100,17134400
27274,Archaeology not elsewhere classified,27247,/27244/27247/27274,430199,100,14421125
26629,Geospatial information systems and geospatial data modelling,26623,/26212/26623/26629,401302,100,14421125
30136,"Atomic, molecular and optical physics not elsewhere classified",30118,/30082/30118/30136,510299,100,17134403
30145,Classical and physical optics,30139,/30082/30139/30145,510302,100,17134403
30289,Other physical sciences not elsewhere classified,30283,/30082/30283/30289,519999,100,17134403
13619,Other Information and Computing Sciences,13611,,,85,14186807
25894,Hydrology not elsewhere classified,25876,/25717/25876/25894,370799,100,17056346
25186,Cheminformatics and quantitative structure-activity relationships,25174,/25066/25174/25186,340404,100,17122622
26491,Digital electronic devices,26485,/26212/26485/26491,400902,100,17129222
29209,"Coding, information theory and compression",29206,/28798/29206/29209,461301,100,17129222
29110,Knowledge and information management,29074,/28798/29074/29110,460912,100,17129222
29089,Information systems development methodologies and practice,29074,/28798/29074/29089,460905,100,17129222
28822,Applied computing not elsewhere classified,28801,/28798/28801/28822,460199,100,17129222
28972,Concurrent/parallel systems and technologies,28966,/28798/28966/28972,460602,100,17129222
30181,Condensed matter physics not elsewhere classified,30157,/30082/30157/30181,510499,100,17129045
24184,Bioinformatic methods development,24181,/24130/24181/24184,310201,100,16878829
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,16878829
24454,Other biological sciences not elsewhere classified,24445,/24130/24445/24454,319999,100,16878829
24310,Genomics,24283,/24130/24283/24310,310509,100,17126816
26494,Digital processor architectures,26485,/26212/26485/26494,400903,100,14999898
29236,Other information and computing sciences not elsewhere classified,29233,/28798/29233/29236,469999,100,14999898
28822,Applied computing not elsewhere classified,28801,/28798/28801/28822,460199,100,14999898
29212,Computational complexity and computability,29206,/28798/29206/29212,461302,100,14999898
26494,Digital processor architectures,26485,/26212/26485/26494,400903,100,14999901
29236,Other information and computing sciences not elsewhere classified,29233,/28798/29233/29236,469999,100,14999901
28822,Applied computing not elsewhere classified,28801,/28798/28801/28822,460199,100,14999901
29212,Computational complexity and computability,29206,/28798/29206/29212,461302,100,14999901
24748,Neurosciences not elsewhere classified,24724,/24457/24724/24748,320999,100,17126642
24421,Animal physiology - biophysics,24397,/24130/24397/24421,310908,100,17125142
24424,Animal physiology - cell,24397,/24130/24397/24424,310909,100,17125142
24427,Animal physiology - systems,24397,/24130/24397/24427,310910,100,17125142
24421,Animal physiology - biophysics,24397,/24130/24397/24421,310908,100,17125139
24424,Animal physiology - cell,24397,/24130/24397/24424,310909,100,17125139
24427,Animal physiology - systems,24397,/24130/24397/24427,310910,100,17125139
24421,Animal physiology - biophysics,24397,/24130/24397/24421,310908,100,17125136
24424,Animal physiology - cell,24397,/24130/24397/24424,310909,100,17125136
24427,Animal physiology - systems,24397,/24130/24397/24427,310910,100,17125136
24178,Biochemistry and cell biology not elsewhere classified,24133,/24130/24133/24178,310199,100,17125130
24421,Animal physiology - biophysics,24397,/24130/24397/24421,310908,100,17124971
24424,Animal physiology - cell,24397,/24130/24397/24424,310909,100,17124971
24427,Animal physiology - systems,24397,/24130/24397/24427,310910,100,17124971
24712,Cell physiology,24709,/24457/24709/24712,320801,100,17124971
24481,Clinical chemistry (incl. diagnostics),24475,/24457/24475/24481,320202,100,17124971
24517,Nephrology and urology,24475,/24457/24475/24517,320214,100,17124971
25933,Physical geography and environmental geoscience not elsewhere classified,25912,/25717/25912/25933,370999,100,17125043
25942,Other earth sciences not elsewhere classified,25936,/25717/25936/25942,379999,100,17125043
26371,Structural engineering,26341,/26212/26341/26371,400510,100,17124371
26779,Mechanical engineering not elsewhere classified,26752,/26212/26752/26779,401799,100,17124371
26383,Civil engineering not elsewhere classified,26341,/26212/26341/26383,400599,100,17124371
27205,Public health not elsewhere classified,27184,/27001/27184/27205,420699,100,17124311
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,17124080
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,17124074
25855,Geodynamics,25843,/25717/25843/25855,370604,100,13663811
25837,Volcanology,25801,/25717/25801/25837,370512,100,13663811
25840,Geology not elsewhere classified,25801,/25717/25801/25840,370599,100,13663811
26770,Numerical modelling and mechanical characterisation,26752,/26212/26752/26770,401706,100,13663811
28846,Modelling and simulation,28825,/28798/28825/28846,460207,100,17081408
26932,Conservation and biodiversity,26929,/26863/26929/26932,410401,100,14273570
26998,Other environmental sciences not elsewhere classified,26995,/26863/26995/26998,419999,100,14273570
26935,Environmental assessment and monitoring,26929,/26863/26929/26935,410402,100,14273570
26902,Ecological applications not elsewhere classified,26881,/26863/26881/26902,410299,100,14273570
30334,Cognitive neuroscience,30325,/30292/30325/30334,520203,100,17119022
24421,Animal physiology - biophysics,24397,/24130/24397/24421,310908,100,16984588
24715,Human biophysics,24709,/24457/24709/24715,320802,100,16984588
24310,Genomics,24283,/24130/24283/24310,310509,100,17118848
24430,Animal structure and function,24397,/24130/24397/24430,310911,100,17118848
24811,Oncology and carcinogenesis not elsewhere classified,24775,/24457/24775/24811,321199,100,17118848
26017,Econometric and statistical methods,26011,/25945/26011/26017,380202,100,17118788
24748,Neurosciences not elsewhere classified,24724,/24457/24724/24748,320999,100,17113700
24184,Bioinformatic methods development,24181,/24130/24181/24184,310201,100,17085632
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,17085632
24454,Other biological sciences not elsewhere classified,24445,/24130/24445/24454,319999,100,17085632
29524,Literary studies not elsewhere classified,29428,/29239/29428/29524,470599,100,17072153
25612,Creative writing (incl. scriptwriting),25609,/25588/25609/25612,360201,100,17072153
25681,Interactive media,25669,/25588/25669/25681,360504,100,17072153
29524,Literary studies not elsewhere classified,29428,/29239/29428/29524,470599,100,17071922
25681,Interactive media,25669,/25588/25669/25681,360504,100,17071922
25612,Creative writing (incl. scriptwriting),25609,/25588/25609/25612,360201,100,17071922
29524,Literary studies not elsewhere classified,29428,/29239/29428/29524,470599,100,17072159
25612,Creative writing (incl. scriptwriting),25609,/25588/25609/25612,360201,100,17072159
25681,Interactive media,25669,/25588/25669/25681,360504,100,17072159
24382,Plant cell and molecular biology,24373,/24130/24373/24382,310803,100,17111078
24403,Animal cell and molecular biology,24397,/24130/24397/24403,310902,100,17111078
24184,Bioinformatic methods development,24181,/24130/24181/24184,310201,100,16810546
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,16810546
24454,Other biological sciences not elsewhere classified,24445,/24130/24445/24454,319999,100,16810546
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,17108387
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,14810820
24421,Animal physiology - biophysics,24397,/24130/24397/24421,310908,100,14810820
24715,Human biophysics,24709,/24457/24709/24715,320802,100,14810820
24298,Gene expression (incl. microarray and other genome-wide approaches),24283,/24130/24283/24298,310505,100,14810820
24178,Biochemistry and cell biology not elsewhere classified,24133,/24130/24133/24178,310199,100,14810820
24175,Systems biology,24133,/24130/24133/24175,310114,100,14810820
26494,Digital processor architectures,26485,/26212/26485/26494,400903,100,17087693
29236,Other information and computing sciences not elsewhere classified,29233,/28798/29233/29236,469999,100,17087693
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,17087693
29188,Programming languages,29176,/28798/29176/29188,461204,100,17087693
25873,Geophysics not elsewhere classified,25843,/25717/25843/25873,370699,100,17099267
28993,Networking and communications,28966,/28798/28966/28993,460609,100,17097524
24685,Medical biotechnology not elsewhere classified,24664,/24457/24664/24685,320699,100,17096996
24178,Biochemistry and cell biology not elsewhere classified,24133,/24130/24133/24178,310199,100,17096996
24811,Oncology and carcinogenesis not elsewhere classified,24775,/24457/24775/24811,321199,100,17096996
24175,Systems biology,24133,/24130/24133/24175,310114,100,17096996
24298,Gene expression (incl. microarray and other genome-wide approaches),24283,/24130/24283/24298,310505,100,17096996
24232,Population ecology,24211,/24130/24211/24232,310307,100,17057861
24394,Plant biology not elsewhere classified,24373,/24130/24373/24394,310899,100,17057861
24451,Global change biology,24445,/24130/24445/24451,319902,100,17057861
29755,Biological mathematics,29749,/29746/29749/29755,490102,100,17057861
25819,Palaeontology (incl. palynology),25801,/25717/25801/25819,370506,100,16419522
24271,Phylogeny and comparative analysis,24241,/24130/24241/24271,310410,100,16419522
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,17092109
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,17092106
29230,Theory of computation not elsewhere classified,29206,/28798/29206/29230,461399,100,13697845
26383,Civil engineering not elsewhere classified,26341,/26212/26341/26383,400599,100,17091296
26575,Environmental engineering not elsewhere classified,26554,/26212/26554/26575,401199,100,17091296
26620,Fluid mechanics and thermal engineering not elsewhere classified,26578,/26212/26578/26620,401299,100,17091296
26779,Mechanical engineering not elsewhere classified,26752,/26212/26752/26779,401799,100,17091296
26545,Risk engineering,26530,/26212/26530/26545,401005,100,17091296
26407,Signal processing,26386,/26212/26386/26407,400607,100,17091296
26617,Turbulent flows,26578,/26212/26578/26617,401213,100,17091296
25735,Atmospheric dynamics,25720,/25717/25720/25735,370105,100,17091296
25750,Atmospheric sciences not elsewhere classified,25720,/25717/25720/25750,370199,100,17091296
25759,Climatology,25753,/25717/25753/25759,370202,100,17091296
26998,Other environmental sciences not elsewhere classified,26995,/26863/26995/26998,419999,100,17091296
26602,Geophysical and environmental fluid flows,26578,/26212/26578/26602,401208,100,17091296
25921,Natural hazards,25912,/25717/25912/25921,370903,100,17091296
25747,Tropospheric and stratospheric physics,25720,/25717/25720/25747,370109,100,17091296
29893,Statistical theory,29866,/29746/29866/29893,490509,100,16906774
29902,Statistics not elsewhere classified,29866,/29746/29866/29902,490599,100,16906774
24280,Evolutionary biology not elsewhere classified,24241,/24130/24241/24280,310499,100,15170358
24247,Biogeography and phylogeography,24241,/24130/24241/24247,310402,100,17072477
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,17072477
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,17048327
29902,Statistics not elsewhere classified,29866,/29746/29866/29902,490599,100,17086829
29902,Statistics not elsewhere classified,29866,/29746/29866/29902,490599,100,17086823
29902,Statistics not elsewhere classified,29866,/29746/29866/29902,490599,100,17086820
29902,Statistics not elsewhere classified,29866,/29746/29866/29902,490599,100,17086802
29902,Statistics not elsewhere classified,29866,/29746/29866/29902,490599,100,17086796
29902,Statistics not elsewhere classified,29866,/29746/29866/29902,490599,100,17086784
29902,Statistics not elsewhere classified,29866,/29746/29866/29902,490599,100,17086775
23902,Animal reproduction and breeding,23887,/23812/23887/23902,300305,100,17086742
30388,"Sensory processes, perception and performance",30370,/30292/30370/30388,520406,100,12789281
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,17086475
27115,Mental health services,27076,/27001/27076/27115,420313,100,17086388
28891,Pattern recognition,28867,/28798/28867/28891,460308,100,17073041
28933,Data mining and knowledge discovery,28927,/28798/28927/28933,460502,100,17073041
28891,Pattern recognition,28867,/28798/28867/28891,460308,100,17086262
28933,Data mining and knowledge discovery,28927,/28798/28927/28933,460502,100,17086262
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,17086181
13580,Ecology,13578,,,85,16752223
13614,Computer Software,13611,,,85,16938556
26380,Water resources engineering,26341,/26212/26341/26380,400513,100,14444672
25888,Surface water hydrology,25876,/25717/25876/25888,370704,100,14444672
26965,Groundwater quality processes and contaminated land assessment,26956,/26863/26956/26965,410503,100,14444672
26968,Surface water quality processes and contaminated sediment assessment,26956,/26863/26956/26968,410504,100,14444672
24484,Clinical microbiology,24475,/24457/24475/24484,320203,100,16823305
26272,Biomechanical engineering,26263,/26212/26263/26272,400303,100,16823305
27289,Digital heritage,27277,/27244/27277/27289,430204,100,17071913
29524,Literary studies not elsewhere classified,29428,/29239/29428/29524,470599,100,17071913
29017,Entertainment and gaming,29008,/28798/29008/29017,460703,100,17071913
25666,Performing arts not elsewhere classified,25654,/25588/25654/25666,360499,100,17071913
25681,Interactive media,25669,/25588/25669/25681,360504,100,17071913
